episode,episode_reward
2702,348.0355835
2703,251.809433
2704,320.5852356
2705,345.6000671
2706,2050.265381
2707,609.6367798
2708,895.5941162
2709,274.0183411
2710,260.4319458
2711,1990.847168
2712,265.5646362
2713,274.7797241
2714,1127.61145
2715,2246.630615
2716,539.4284668
2717,517.045105
2718,255.5208893
2719,1242.35144
2720,372.5529785
2721,1794.969116
2722,303.9659424
2723,854.6430664
2724,254.6362152
2725,612.7745361
2726,352.96698
2727,222.3817291
2728,317.2675171
2729,916.7301636
2730,1014.975769
2731,361.7436829
2732,692.2780762
2733,641.5018311
2734,351.8858032
2735,647.9820557
2736,433.4623718
2737,490.9562683
2738,351.9877319
2739,720.8582764
2740,328.2984314
2741,400.6185913
2742,281.4694824
2743,364.0745544
2744,291.3898926
2745,276.4447937
2746,437.7709656
2747,335.8927307
2748,942.0978394
2749,643.6925659
2750,302.3172302
2751,388.1421509
2752,333.8616943
2753,328.9945679
2754,1048.21521
2755,935.5543213
2756,927.0421143
2757,396.3189392
2758,527.3049927
2759,660.6162109
2760,559.8729858
2761,1076.16272
2762,1284.469482
2763,255.2586823
2764,631.2304688
2765,396.6027222
2766,300.5914917
2767,418.2573242
2768,247.8032074
2769,438.813446
2770,451.7536011
2771,578.3908691
2772,1536.096191
2773,409.7711792
2774,768.6334229
2775,252.1043701
2776,813.7861938
2777,443.8006897
2778,305.2875366
2779,306.7120056
2780,988.3121948
2781,239.4865723
2782,443.6610413
2783,461.8054504
2784,720.5617676
2785,966.8009033
2786,266.6109924
2787,552.4639282
2788,612.7122803
2789,688.9191284
2790,815.8544922
2791,426.4014587
2792,508.5603638
2793,363.056427
2794,297.746582
2795,492.7775269
2796,269.3857727
2797,186.0883179
2798,506.0914917
2799,206.2370453
2800,854.0828247
2801,379.0021667
2802,1482.284912
2803,355.6908264
2804,694.4248047
2805,433.5298462
2806,217.568161
2807,902.4006348
2808,1447.280884
2809,268.4846191
2810,1568.703369
2811,1157.532349
2812,1744.006226
2813,340.3807373
2814,1274.816772
2815,798.4866943
2816,992.7592773
2817,1082.699097
2818,310.1607056
2819,1587.067017
2820,249.803894
2821,575.2507935
2822,873.0314941
2823,1004.473999
2824,827.2525635
2825,1241.560303
2826,1109.485718
2827,1087.028687
2828,499.1470337
2829,997.0291138
2830,1731.069458
2831,823.3453979
2832,1227.890015
2833,454.2132263
2834,868.6499023
2835,1791.64978
2836,1319.239014
2837,1675.168091
2838,741.7694702
2839,1853.526978
2840,840.0908813
2841,1115.070068
2842,365.6698914
2843,652.9019165
2844,1173.678589
2845,888.8237915
2846,597.5709229
2847,1333.325317
2848,973.4435425
2849,865.7600098
2850,160.5052948
2851,487.6488342
2852,730.1917114
2853,993.9624023
2854,825.888916
2855,458.5273743
2856,499.3013306
2857,967.9302368
2858,595.7818604
2859,743.6965332
2860,881.098877
2861,512.6950073
2862,287.4090881
2863,240.313797
2864,276.5021973
2865,676.694397
2866,430.5518188
2867,362.1613464
2868,1170.939575
2869,419.1199951
2870,277.416626
2871,697.4371948
2872,246.9130554
2873,1097.507324
2874,361.885437
2875,291.0835266
2876,422.4069519
2877,580.3363037
2878,359.4870605
2879,558.6800537
2880,351.2691345
2881,714.1830444
2882,571.9041748
2883,737.7053223
2884,321.4514771
2885,254.7443848
2886,325.3793335
2887,518.392334
2888,814.1062622
2889,268.7657776
2890,226.6439362
2891,326.0431519
2892,312.3192139
2893,1006.652466
2894,353.2532349
2895,1067.137695
2896,960.9145508
2897,303.1329041
2898,228.4554749
2899,758.7877808
2900,910.6931152
2901,559.4278564
2902,834.2070923
2903,645.3626709
2904,547.6417847
2905,1180.755859
2906,1079.848267
2907,1151.588623
2908,274.6104126
2909,210.3393097
2910,499.6319275
2911,278.4284973
2912,647.3479614
2913,1007.98645
2914,935.4661865
2915,1749.074585
2916,1135.530273
2917,1020.231201
2918,353.6214294
2919,180.5219116
2920,248.3841858
2921,349.7115173
2922,261.7111511
2923,563.8093262
2924,324.302063
2925,800.6663208
2926,867.7006226
2927,900.5569458
2928,1203.595947
2929,1218.857666
2930,824.8408813
2931,1236.677979
2932,215.5790558
2933,1769.430542
2934,296.838562
2935,995.4780884
2936,355.5862122
2937,212.4638672
2938,1243.991089
2939,1032.601074
2940,237.9463043
2941,1238.609375
2942,378.6570435
2943,876.9138184
2944,712.2504272
2945,422.3771362
2946,1190.534912
2947,859.1409302
2948,304.8756409
2949,332.1935425
2950,227.7366486
2951,449.4109192
2952,451.5914001
2953,774.0587158
2954,867.4202881
2955,248.6091919
2956,299.5968628
2957,435.3004456
2958,377.9682312
2959,1308.431519
2960,971.5040894
2961,680.4790039
2962,791.3131714
2963,1121.513794
2964,351.2111206
2965,264.0951233
2966,236.6672974
2967,344.0192261
2968,703.0189819
2969,231.173584
2970,613.5357056
2971,177.0260773
2972,356.9897156
2973,267.5236206
2974,1218.941406
2975,935.2822266
2976,246.9371033
2977,447.9352722
2978,986.2006226
2979,1581.077759
2980,731.4327393
2981,678.3834839
2982,1403.951782
2983,1104.747803
2984,1147.572998
2985,580.7553101
2986,1306.133667
2987,546.8321533
2988,1133.419678
2989,361.5843201
2990,354.7953796
2991,1046.898071
2992,1056.321655
2993,606.5913696
2994,412.0997314
2995,705.5076294
2996,675.3293457
2997,294.1170044
2998,958.0081177
2999,585.8773804
3000,380.0968018
3001,995.7634888
3002,1120.266113
3003,1191.118286
3004,1219.940674
3005,1020.098022
3006,1218.807129
3007,1352.539673
3008,310.4327087
3009,1181.306641
3010,259.2326355
3011,1530.150879
3012,337.069397
3013,400.0586243
3014,267.1965942
3015,695.8172607
3016,1765.837769
3017,1891.588257
3018,282.7946472
3019,738.0246582
3020,258.6895447
3021,418.6007385
3022,1218.00769
3023,350.9246826
3024,643.885498
3025,264.4165344
3026,791.9235229
3027,432.7464905
3028,615.4805908
3029,669.2823486
3030,359.3086853
3031,692.3916626
3032,270.7205811
3033,694.1358032
3034,764.2963257
3035,331.6221313
3036,295.779541
3037,560.9795532
3038,274.7502136
3039,791.4014282
3040,1126.662354
3041,256.6292419
3042,553.0596313
3043,378.0701294
3044,263.2825623
3045,284.9367981
3046,180.3486938
3047,279.8559265
3048,772.0799561
3049,252.5742188
3050,311.5252991
3051,337.1120911
3052,708.8638306
3053,296.4642029
3054,368.8263855
3055,983.0320435
3056,916.4981689
3057,1196.359009
3058,1111.066284
3059,932.8369751
3060,266.7723999
3061,270.8212585
3062,975.8105469
3063,578.8034058
3064,386.0213623
3065,265.7202454
3066,342.980896
3067,845.7537842
3068,1407.092285
3069,435.0007019
3070,1691.457275
3071,174.7282104
3072,832.925415
3073,260.48526
3074,853.9695435
3075,1361.893188
3076,1739.809814
3077,1263.118286
3078,1258.972046
3079,1131.24231
3080,1756.270142
3081,1258.334106
3082,839.0396118
3083,1256.667603
3084,1282.1521
3085,1599.158813
3086,273.8455505
3087,481.298645
3088,1074.009644
3089,1532.435547
3090,910.5341797
3091,580.6046143
3092,1229.141113
3093,371.1596375
3094,619.8253784
3095,668.2446289
3096,1390.77356
3097,1337.025757
3098,525.0354004
3099,244.4879913
3100,1307.482422
3101,652.2410889
3102,354.4803162
3103,1477.248291
3104,524.8834229
3105,963.5777588
3106,677.2575684
3107,612.7318726
3108,344.2830505
3109,581.5131226
3110,509.1462097
3111,1067.389893
3112,482.3840332
3113,554.5487671
3114,697.6992798
3115,1206.849365
3116,351.4358521
3117,498.2659302
3118,856.9240723
3119,364.9438477
3120,622.7167358
3121,216.0169067
3122,375.3735352
3123,1027.550293
3124,959.8209839
3125,589.0716553
3126,307.8526001
3127,361.0123291
3128,364.1145935
3129,422.6405029
3130,818.8747559
3131,334.7131042
3132,400.7451782
3133,312.1256409
3134,419.0769043
3135,398.5891724
3136,287.4753418
3137,329.0905762
3138,551.6268921
3139,748.7559204
3140,529.1958618
3141,663.0610962
3142,1198.058105
3143,327.7857056
3144,408.6877747
3145,662.0733643
3146,1063.845337
3147,590.2675171
3148,1025.016479
3149,363.6849365
3150,328.2854614
3151,321.6680908
3152,253.6401978
3153,344.6123352
3154,533.2329102
3155,249.6171722
3156,319.3375244
3157,410.0552673
3158,349.414978
3159,526.8097534
3160,356.7390442
3161,406.3622131
3162,229.6126709
3163,296.272644
3164,564.2192993
3165,271.534668
3166,308.2008362
3167,293.1878357
3168,420.1345215
3169,339.3340759
3170,371.9300232
3171,344.1499939
3172,482.7187195
3173,535.1477661
3174,840.7902222
3175,489.4317932
3176,324.1773071
3177,295.3380432
3178,302.2483521
3179,966.7758789
3180,305.3504333
3181,266.2502136
3182,310.6279297
3183,376.6352844
3184,299.569397
3185,340.1259766
3186,700.7648315
3187,936.875
3188,515.1894531
3189,634.4152832
3190,323.9494019
3191,424.6300964
3192,584.8199463
3193,291.7788086
3194,779.8450928
3195,348.5737305
3196,775.4269409
3197,1121.229614
3198,432.8106384
3199,1354.057129
3200,388.7855225
3201,986.8728027
3202,466.7368164
3203,349.6751099
3204,1511.748901
3205,863.8671265
3206,973.9529419
3207,368.9085693
3208,1153.515259
3209,334.4071045
3210,812.0759277
3211,1268.408447
3212,325.3903503
3213,377.3067322
3214,685.8473511
3215,388.243927
3216,1073.524414
3217,713.3165894
3218,590.7752686
3219,861.5012207
3220,728.7366943
3221,227.8070526
3222,649.9924927
3223,513.6937866
3224,917.1425171
3225,435.6084595
3226,325.1598816
3227,511.0866089
3228,572.5473633
3229,959.8930054
3230,667.5342407
3231,563.2495728
3232,722.2716064
3233,434.789032
3234,310.0437622
3235,1374.154053
3236,1026.55896
3237,1270.228027
3238,767.9701538
3239,1439.68042
3240,364.8535461
3241,831.0234985
3242,530.1223145
3243,499.4690857
3244,349.8127136
3245,372.9501343
3246,973.9810181
3247,334.5467834
3248,301.2974854
3249,339.811615
3250,357.7860107
3251,968.1435547
3252,310.3319397
3253,349.1712952
3254,292.4668274
3255,314.791687
3256,373.8454895
3257,521.7997437
3258,888.5895386
3259,386.5333862
3260,1626.745728
3261,1233.248657
3262,657.3605957
3263,332.4678345
3264,411.2545471
3265,1241.095825
3266,1610.97229
3267,1400.664185
3268,1153.203857
3269,654.0508423
3270,845.1677856
3271,1196.740356
3272,1456.61377
3273,395.8996277
3274,390.8634338
3275,302.8942566
3276,377.1124878
3277,879.6586914
3278,254.1728058
3279,1198.689209
3280,453.4757996
3281,364.8323975
3282,482.0897827
3283,592.753418
3284,335.4377136
3285,395.2915039
3286,387.0579529
3287,448.5311584
3288,562.3095703
3289,934.9163208
3290,459.4714355
3291,1361.291138
3292,351.583374
3293,798.5507202
3294,843.7067261
3295,720.2540894
3296,555.3217163
3297,602.5161743
3298,367.9343567
3299,871.6768188
3300,351.2880859
3301,591.0432739
3302,411.8303223
3303,1317.982666
3304,378.561676
3305,1180.561035
3306,394.8122253
3307,1188.392334
3308,606.9863892
3309,1255.830933
3310,348.7322083
3311,628.9151001
3312,1040.430908
3313,391.7627563
3314,1179.157104
3315,486.7294617
3316,926.5737915
3317,1143.561523
3318,897.9732666
3319,395.7736816
3320,1091.530884
3321,363.3540649
3322,738.4506836
3323,775.4199219
3324,1057.395142
3325,2164.31665
3326,1283.647461
3327,649.6447754
3328,743.1958618
3329,471.9564819
3330,1080.924805
3331,555.71698
3332,340.7909546
3333,306.8168335
3334,898.1610107
3335,582.9677734
3336,658.3181152
3337,331.0555115
3338,338.8664246
3339,490.4102173
3340,386.079071
3341,360.7010193
3342,692.576416
3343,299.5562744
3344,452.5106812
3345,516.894104
3346,437.4789124
3347,270.381012
3348,876.5721436
3349,559.5639038
3350,453.9820251
3351,543.0880737
3352,328.1989746
3353,344.3263245
3354,627.8756714
3355,315.1787109
3356,277.1264648
3357,683.9922485
3358,653.9801025
3359,583.6682739
3360,300.5354004
3361,841.8483276
3362,562.9793701
3363,320.5714417
3364,450.30896
3365,349.7894287
3366,807.0568237
3367,553.9746704
3368,370.0628662
3369,333.4416199
3370,405.5534058
3371,472.8540955
3372,290.6489258
3373,480.3075256
3374,881.9358521
3375,280.0935974
3376,621.4294434
3377,369.7107239
3378,343.2417603
3379,713.5924683
3380,351.9953003
3381,314.4171448
3382,643.5789185
3383,350.1883545
3384,328.9062805
3385,398.61203
3386,373.6419983
3387,410.9744263
3388,293.5192871
3389,262.0781555
3390,356.2242432
3391,658.8132324
3392,583.1038208
3393,304.1160278
3394,758.4058838
3395,666.6296387
3396,1149.724609
3397,1034.570435
3398,864.850647
3399,764.1763916
3400,530.4677124
3401,337.3649292
3402,696.2981567
3403,1068.902222
3404,932.9211426
3405,619.8632813
3406,688.1351318
3407,1302.554199
3408,425.1477966
3409,413.2351379
3410,304.1663818
3411,366.8710938
3412,848.6656494
3413,588.1959839
3414,340.5035095
3415,335.2462769
3416,689.1456299
3417,810.1052246
3418,568.196106
3419,294.1821289
3420,421.4915466
3421,385.5499268
3422,641.6539307
3423,409.8251953
3424,396.0263977
3425,666.1760864
3426,357.2846985
3427,405.4769592
3428,285.6842346
3429,310.2610168
3430,315.7421875
3431,612.5018921
3432,315.0799866
3433,368.7398987
3434,555.8117065
3435,625.0670776
3436,711.559021
3437,929.2351685
3438,918.7927856
3439,366.8644409
3440,1020.829773
3441,945.211853
3442,393.3959656
3443,297.131073
3444,783.8455811
3445,1055.662964
3446,674.8895264
3447,1228.183594
3448,509.868103
3449,741.4896851
3450,1201.090576
3451,315.9905396
3452,279.4051514
3453,363.1361694
3454,834.2809448
3455,367.5350037
3456,365.2991638
3457,646.6139526
3458,714.8231812
3459,831.3203125
3460,595.6710205
3461,365.666626
3462,285.1479187
3463,485.5076599
3464,1372.794189
3465,664.8630981
3466,732.5307617
3467,360.5322571
3468,1001.412354
3469,1004.574585
3470,345.9266357
3471,467.8961792
3472,917.1477051
3473,420.3717041
3474,440.9284363
3475,374.293457
3476,509.0072632
3477,802.7651367
3478,628.7998047
3479,355.6080322
3480,445.8219299
3481,707.1233521
3482,563.9058228
3483,380.5754395
3484,640.0569458
3485,851.2063599
3486,625.0159302
3487,724.5061646
3488,477.3510437
3489,416.2780151
3490,387.4550476
3491,742.9691162
3492,476.5450439
3493,1007.788086
3494,588.1981812
3495,984.093689
3496,619.3265991
3497,1073.289917
3498,886.1186523
3499,364.9114685
3500,422.3686829
3501,1508.690552
3502,766.9623413
3503,615.3998413
3504,1466.386719
3505,1341.39978
3506,438.8100586
3507,1156.443115
3508,777.2514648
3509,562.8458252
3510,464.3738403
3511,491.6232605
3512,1373.99353
3513,941.4093018
3514,1099.121948
3515,1585.039063
3516,575.4721069
3517,908.4284058
3518,667.3580322
3519,915.7609253
3520,542.7778931
3521,788.1812744
3522,588.7072754
3523,837.0940552
3524,327.631012
3525,283.9868774
3526,1631.599365
3527,721.9258423
3528,248.9765625
3529,1153.289917
3530,535.0804443
3531,1410.410522
3532,587.7444458
3533,1385.540527
3534,934.1984863
3535,1149.50061
3536,951.1306763
3537,1047.654663
3538,717.8022461
3539,1053.768433
3540,1157.942993
3541,719.039978
3542,330.1211243
3543,1131.390625
3544,716.6577759
3545,510.7515259
3546,438.9050293
3547,1118.724731
3548,323.4813538
3549,755.0483398
3550,836.1286011
3551,899.9763794
3552,732.3491821
3553,943.3540649
3554,615.1033325
3555,376.5541687
3556,346.4648132
3557,365.4136963
3558,523.9039307
3559,747.1884766
3560,745.1112061
3561,539.1057129
3562,296.2561646
3563,337.0834351
3564,935.7103271
3565,707.7316895
3566,930.9244385
3567,459.1094666
3568,730.1085815
3569,549.4547119
3570,364.4963684
3571,424.1955872
3572,394.6235352
3573,472.7225342
3574,350.2452393
3575,616.2810669
3576,646.9414673
3577,350.4927979
3578,646.9157104
3579,349.2577209
3580,358.9513855
3581,725.3857422
3582,399.6490173
3583,871.3135986
3584,994.8088989
3585,554.9660034
3586,1299.956055
3587,754.6559448
3588,629.1046143
3589,1160.311035
3590,1201.368652
3591,879.1901855
3592,924.0230713
3593,1289.834595
3594,593.4674072
3595,912.6702271
3596,877.5077515
3597,1056.114624
3598,1240.500366
3599,627.1222534
3600,1108.729126
3601,780.3302612
3602,886.2943726
3603,1009.116333
3604,431.1567993
3605,376.2376404
3606,1173.751953
3607,1146.199341
3608,1224.608521
3609,667.0794067
3610,914.9700317
3611,194.3794556
3612,515.6177979
3613,1496.130737
3614,527.1668701
3615,598.4726563
3616,981.7983398
3617,537.434021
3618,1283.313599
3619,802.0169067
3620,1494.212158
3621,1986.915405
3622,315.1494446
3623,1249.199951
3624,208.744873
3625,1219.468018
3626,337.64151
3627,1657.936279
3628,344.4554443
3629,251.8523712
3630,561.4417114
3631,893.8129883
3632,533.9832764
3633,643.8337402
3634,347.1729431
3635,1343.613159
3636,1653.720093
3637,350.4992065
3638,717.8353882
3639,420.2308655
3640,329.3180847
3641,346.6724854
3642,590.5505371
3643,268.3424377
3644,335.4565125
3645,298.4347839
3646,580.904541
3647,309.9190369
3648,586.9719849
3649,608.0545654
3650,331.8847351
3651,387.4432983
3652,301.5798645
3653,623.5549927
3654,316.9489136
3655,938.434021
3656,837.4747314
3657,308.8232422
3658,529.2839355
3659,304.8728333
3660,332.9823914
3661,265.9411316
3662,935.947937
3663,314.0432739
3664,303.6030273
3665,253.9763336
3666,508.6815796
3667,619.6974487
3668,704.8175049
3669,1017.559265
3670,733.234375
3671,896.6590576
3672,296.1800232
3673,330.3706055
3674,360.4256897
3675,1289.741455
3676,514.2047729
3677,945.1008301
3678,889.180481
3679,383.1803894
3680,353.8050842
3681,244.1835022
3682,240.1476746
3683,362.3320618
3684,262.2114563
3685,299.5669556
3686,1017.458984
3687,285.7941284
3688,344.2977295
3689,508.7868652
3690,316.1697693
3691,278.2997437
3692,377.9046936
3693,472.6758118
3694,356.3780518
3695,1257.160278
3696,311.6776428
3697,755.8308105
3698,1457.784546
3699,679.8972778
3700,949.4193115
3701,520.3607178
3702,379.4766541
3703,640.1334229
3704,403.7825317
3705,935.4146729
3706,225.8022461
3707,380.812439
3708,796.7053223
3709,365.5731201
3710,474.2896118
3711,1413.74707
3712,849.4304199
3713,389.9448853
3714,422.8200378
3715,400.6356506
3716,314.4133301
3717,682.5812378
3718,510.5641174
3719,690.1936646
3720,825.9835205
3721,276.4295959
3722,374.6884155
3723,424.9664612
3724,638.5767212
3725,994.0140991
3726,345.2096558
3727,464.8700867
3728,264.9714661
3729,659.0531616
3730,739.2854004
3731,304.5901184
3732,674.9904785
3733,569.6856689
3734,977.6791992
3735,807.2134399
3736,494.8367615
3737,294.5071106
3738,374.5455017
3739,350.7858887
3740,637.1283569
3741,364.7789001
3742,441.2969055
3743,495.3852539
3744,401.8096619
3745,307.852417
3746,379.4798584
3747,386.2360535
3748,333.8079529
3749,356.1856384
3750,397.7237854
3751,318.9461365
3752,267.0101624
3753,1286.449341
3754,379.9356689
3755,350.9243164
3756,615.3239746
3757,773.4544678
3758,1095.008301
3759,239.6030884
3760,563.1602173
3761,290.4804688
3762,1207.894775
3763,554.3554077
3764,369.5043335
3765,596.1259766
3766,256.2123718
3767,286.6965637
3768,270.4462891
3769,380.1022034
3770,340.8613586
3771,769.7872314
3772,256.5844421
3773,264.4369202
3774,302.4602356
3775,359.456543
3776,276.503479
3777,2103.809814
3778,2448.976318
3779,2310.924805
3780,321.0058899
3781,2207.241699
3782,1121.757935
3783,1955.680054
3784,340.6754761
3785,306.6694336
3786,1719.714233
3787,348.3692322
3788,416.7026978
3789,361.8903503
3790,291.4801941
3791,1106.128296
3792,288.318634
3793,1306.301392
3794,2325.695801
3795,2619.984375
3796,782.8754883
3797,297.3308411
3798,1868.616333
3799,300.72052
3800,2235.631104
3801,270.7709045
3802,1657.793213
3803,1767.171265
3804,317.4614258
3805,278.5576172
3806,1108.69751
3807,1560.118408
3808,1021.090149
3809,1567.506592
3810,2135.220947
3811,299.4783936
3812,305.5851135
3813,1929.297974
3814,2311.337891
3815,329.3511047
3816,296.5476685
3817,328.8182373
3818,290.7647705
3819,253.1805878
3820,321.8282471
3821,1954.703003
3822,278.5024109
3823,804.8060913
3824,330.6860657
3825,679.9049072
3826,302.4292603
3827,230.5295105
3828,280.2827454
3829,1695.712158
3830,329.5480652
3831,346.4943237
3832,1598.713379
3833,397.7669067
3834,694.4104004
3835,1569.406128
3836,309.2021484
3837,249.4523163
3838,295.9355774
3839,411.2808838
3840,283.9290161
3841,317.148468
3842,851.644165
3843,281.4927368
3844,302.1229858
3845,639.9552612
3846,570.7633667
3847,308.5162048
3848,943.7868652
3849,1149.397949
3850,346.9089661
3851,272.9511108
3852,228.671051
3853,323.5336914
3854,376.4104614
3855,266.6060486
3856,243.3661346
3857,272.6943665
3858,303.544342
3859,785.0019531
3860,459.0462952
3861,299.4902344
3862,319.2745056
3863,806.3898926
3864,313.4045105
3865,824.0186157
3866,412.149231
3867,238.727829
3868,287.4587097
3869,315.4224548
3870,256.4206543
3871,282.1582336
3872,250.2685394
3873,334.0665588
3874,853.3781128
3875,380.5767822
3876,284.9553833
3877,338.5122986
3878,261.2220154
3879,276.2329102
3880,365.3966064
3881,892.1634521
3882,336.778656
3883,276.9649353
3884,815.6642456
3885,210.4339905
3886,322.8194885
3887,307.382019
3888,364.1513062
3889,167.6423645
3890,250.1502533
3891,560.0934448
3892,677.1324463
3893,450.8110352
3894,374.369812
3895,342.5515442
3896,349.6780396
3897,978.1748657
3898,307.5493164
3899,327.3021545
3900,268.7737122
3901,379.8459778
3902,323.7528076
3903,318.3146057
3904,896.8636475
3905,295.0819092
3906,295.0050964
3907,389.3667603
3908,565.1083984
3909,1268.898315
3910,275.9331665
3911,316.5996704
3912,315.367981
3913,363.7745972
3914,375.6151733
3915,259.263031
3916,306.0597229
3917,293.92099
3918,318.4065857
3919,357.5879822
3920,297.5235291
3921,294.6882629
3922,337.3048401
3923,347.3268127
3924,248.5307922
3925,261.6183777
3926,276.9054871
3927,266.8543091
3928,201.451355
3929,649.1623535
3930,320.1934204
3931,291.3132019
3932,264.2225647
3933,338.93927
3934,284.7161865
3935,234.7376251
3936,270.0041199
3937,275.1376648
3938,264.5838318
3939,265.5577698
3940,243.7912292
3941,291.756897
3942,319.7989197
3943,329.1218567
3944,354.7318726
3945,249.5649414
3946,306.6490173
3947,328.2526245
3948,277.0227661
3949,266.0157166
3950,220.7110748
3951,268.6706543
3952,222.1479797
3953,343.3893433
3954,339.2702332
3955,369.2912903
3956,318.8105774
3957,208.9354401
3958,324.9592896
3959,323.2119751
3960,340.4917908
3961,331.3187866
3962,334.3674316
3963,243.3038025
3964,328.3938599
3965,263.3577271
3966,309.5940552
3967,326.0582275
3968,346.7771301
3969,284.4611816
3970,420.9016724
3971,242.5592194
3972,351.9884033
3973,263.1493835
3974,350.4875183
3975,324.4956055
3976,350.8761597
3977,358.3358459
3978,285.8201904
3979,352.5556335
3980,396.1000977
3981,258.1888123
3982,335.8545532
3983,214.2239227
3984,268.7807312
3985,318.1000671
3986,370.8699951
3987,299.9057007
3988,231.8602448
3989,336.123291
3990,310.2947388
3991,231.0910797
3992,313.5855408
3993,344.3627014
3994,382.5631104
3995,310.0725098
3996,314.121582
3997,292.6842041
3998,342.9475403
3999,323.9852905
4000,275.9248352
4001,308.2734985
4002,260.0074463
4003,278.2939148
4004,293.0627441
4005,353.7234192
4006,322.7762146
4007,333.9734192
4008,307.4930725
4009,255.055069
4010,265.2644958
4011,253.2309418
4012,300.3903809
4013,356.4523621
4014,335.3187866
4015,328.2806396
4016,323.6490479
4017,230.477005
4018,365.519928
4019,356.6610718
4020,579.1920166
4021,287.5666504
4022,779.8317871
4023,526.9169922
4024,472.6581116
4025,230.9087067
4026,681.5377808
4027,616.0350952
4028,391.129303
4029,266.1667786
4030,327.0078125
4031,276.0110474
4032,726.956543
4033,338.7912598
4034,437.098999
4035,294.0448303
4036,344.0198975
4037,394.6164551
4038,356.6763611
4039,309.8570862
4040,362.2856445
4041,316.8574829
4042,391.9367676
4043,362.6877441
4044,455.5087891
4045,334.3358459
4046,249.0013428
4047,225.4090118
4048,306.9770203
4049,288.54599
4050,310.0914001
4051,356.0540771
4052,287.0253906
4053,241.5710449
4054,305.4412842
4055,322.469696
4056,351.0172119
4057,268.8724365
4058,256.0414124
4059,197.1490631
4060,237.539032
4061,236.0331116
4062,295.2879639
4063,337.3776855
4064,263.3381958
4065,319.2103577
4066,318.6099243
4067,267.5724792
4068,339.2370605
4069,384.9837341
4070,452.4390564
4071,268.065155
4072,329.2758179
4073,295.2999878
4074,284.9951172
4075,296.2388916
4076,235.4932404
4077,287.326416
4078,261.1537781
4079,253.8856812
4080,415.9142456
4081,397.3836975
4082,341.190155
4083,304.1229858
4084,326.9599915
4085,355.0344849
4086,407.7085266
4087,396.9371338
4088,304.2209778
4089,454.9006958
4090,357.8475342
4091,394.5515442
4092,301.3343201
4093,500.1621094
4094,351.6513367
4095,423.506134
4096,325.8565369
4097,453.3221436
4098,300.2203369
4099,479.8268738
4100,336.2713318
4101,455.4718628
4102,352.8372803
4103,529.7694092
4104,993.6984253
4105,617.979126
4106,507.8348083
4107,757.6732178
4108,563.3850708
4109,501.2842407
4110,506.8266602
4111,527.743042
4112,326.8799133
4113,260.6842346
4114,478.7241211
4115,818.0668945
4116,382.8387451
4117,661.1036377
4118,354.9081421
4119,354.8339233
4120,309.4099121
4121,320.052124
4122,414.6332397
4123,306.1932678
4124,608.2376709
4125,194.4873352
4126,670.4544678
4127,643.6394043
4128,548.5922241
4129,437.0533447
4130,524.1557617
4131,386.3753967
4132,348.3588562
4133,387.8215637
4134,447.4992371
4135,330.9066467
4136,561.6818237
4137,331.7279663
4138,513.1694336
4139,598.2301636
4140,561.6242065
4141,529.5799561
4142,256.6238098
4143,606.144165
4144,340.9353638
4145,565.4867554
4146,286.3875427
4147,367.8516235
4148,499.264801
4149,310.4988098
4150,361.0704041
4151,673.2466431
4152,1090.433838
4153,946.5845337
4154,704.5823364
4155,926.6463013
4156,318.3056641
4157,529.3255615
4158,430.1205444
4159,385.1700745
4160,435.9307556
4161,552.2698364
4162,539.7896729
4163,482.6254883
4164,360.4981079
4165,290.9694214
4166,432.5692749
4167,365.0548401
4168,354.1622009
4169,371.3434143
4170,362.0775757
4171,345.8604431
4172,497.8916321
4173,338.7064514
4174,580.5049438
4175,552.8471069
4176,342.3542786
4177,607.6713867
4178,466.5418396
4179,535.8842773
4180,624.9537964
4181,577.8701782
4182,372.8452454
4183,315.3049927
4184,360.5660095
4185,269.8386536
4186,434.9555359
4187,510.9496765
4188,370.3990173
4189,505.4053955
4190,468.3498535
4191,833.7142944
4192,327.1703491
4193,294.076355
4194,606.9955444
4195,300.3432312
4196,623.7508545
4197,328.8062439
4198,359.7670898
4199,674.609436
4200,386.504303
4201,486.8536682
4202,829.8336182
4203,354.2230225
4204,903.6692505
4205,284.1789246
4206,430.2197571
4207,628.3494263
4208,292.7159729
4209,370.3537292
4210,689.980957
4211,712.9143677
4212,422.6864319
4213,522.1738281
4214,744.2764893
4215,660.8231201
4216,355.2754517
4217,984.0947266
4218,333.4674683
4219,704.4942017
4220,371.6957397
4221,394.9012146
4222,585.9827271
4223,348.8361816
4224,478.149231
4225,353.540802
4226,686.5369263
4227,830.8408813
4228,617.7290039
4229,365.9599609
4230,356.107605
4231,381.1673279
4232,752.8247681
4233,285.2666931
4234,360.5306396
4235,318.7471619
4236,368.8638
4237,308.8804016
4238,300.006073
4239,524.3349609
4240,585.5803223
4241,604.4594727
4242,740.0892334
4243,348.0364685
4244,324.0154114
4245,385.7684021
4246,387.6114197
4247,348.89505
4248,281.2576294
4249,317.6526794
4250,369.1777649
4251,861.5112915
4252,312.4494324
4253,332.2507629
4254,819.2727661
4255,707.2483521
4256,501.4414978
4257,300.7098999
4258,255.8261261
4259,384.0775146
4260,291.2915039
4261,832.9375
4262,342.8389282
4263,979.5333252
4264,349.6425781
4265,304.769043
4266,316.4977112
4267,751.7549438
4268,294.3641663
